,p.val,q.val,set.size
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP,0.004773528862158,0.483499194619996,192
GSE40273_GATA1_KO_VS_WT_TREG_UP,0.004790484962316,0.483636126781847,193
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP,0.004845488614086,0.4863747595725,177
GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN,0.004863419297685,0.4863747595725,193
VERNELL_RETINOBLASTOMA_PATHWAY_UP,0.004864689148463,0.4863747595725,70
ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN,0.004904169952789,0.488277308725238,326
PRKDC_TARGET_GENES,0.004923629494211,0.488277308725238,813
VILLANUEVA_LIVER_CANCER_KRT19_UP,0.004953541205587,0.488277308725238,164
MOOTHA_HUMAN_MITODB_6_2002,0.004963764251347,0.488277308725238,405
GSE14308_TH1_VS_NATURAL_TREG_UP,0.004967813470568,0.488277308725238,181
ZNF610_TARGET_GENES,0.004978241903503,0.488277308725238,816
GNF2_CKS2,0.005029099123129,0.491158935604767,50
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN,0.005039315400475,0.491158935604767,195
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP,0.005124133975147,0.496450346660105,189
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN,0.005125640799227,0.496450346660105,187
ZFP91_TARGET_GENES,0.005171247564311,0.498502070647976,1265
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,0.005178991635434,0.498502070647976,193
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN,0.005220273227309,0.500471753857272,179
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_UP,0.005239099953095,0.500471753857272,181
WHITFIELD_CELL_CYCLE_S,0.005247897012442,0.500471753857272,144
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN,0.005294889096285,0.503404271933259,153
GO_SISTER_CHROMATID_SEGREGATION,0.005324325399082,0.503529713408082,187
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.005328700587141,0.503529713408082,110
GNF2_FEN1,0.005348419374186,0.503856869554767,56
ZNF660_TARGET_GENES,0.005512376944735,0.517729124318532,708
WHITFIELD_CELL_CYCLE_LITERATURE,0.005566373711757,0.521221108224131,44
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN,0.005585974553334,0.521481009957966,192
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN,0.005609244759808,0.521519712346046,195
GSE17721_POLYIC_VS_CPG_2H_BMDC_UP,0.00564800188878,0.521519712346046,189
KAUFFMANN_DNA_REPAIR_GENES,0.005648157268847,0.521519712346046,225
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP,0.005653695016722,0.521519712346046,174
GSE7852_THYMUS_VS_FAT_TCONV_UP,0.005695429883022,0.523810545383886,192
ACTAYRNNNCCCR_UNKNOWN,0.005757593163471,0.524936208619232,446
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN,0.005771113355789,0.524936208619232,189
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D,0.005773393345638,0.524936208619232,788
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.005775416117286,0.524936208619232,537
GO_MITOTIC_NUCLEAR_DIVISION,0.00579878998992,0.525519581718065,259
GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN,0.00583086697546,0.526885979700918,168
GNF2_CDC2,0.005881073859316,0.529492098803264,61
GO_CHROMOSOME_ORGANIZATION,0.005893875398049,0.529492098803264,1108
DYRK1A_TARGET_GENES,0.005911151264932,0.529509313021087,704
ID2_TARGET_GENES,0.005930142859045,0.52967967657995,976
MOOTHA_MITOCHONDRIA,0.005949719035917,0.529901125859847,424
GO_MICROTUBULE_BASED_MOVEMENT,0.006007988949131,0.532336589180295,301
GNF2_BUB1B,0.006011415313064,0.532336589180295,49
ZHONG_PFC_C2_UNKNOWN_NPC,0.006058925283978,0.53501518590199,74
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN,0.006096069953158,0.535737142680974,191
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP,0.006101671657946,0.535737142680974,179
GO_CATALYTIC_ACTIVITY_ACTING_ON_DNA,0.00612490496726,0.53625792247249,193
HP_ABNORMALITY_OF_THE_LIVER,0.006186706879852,0.540143078969376,798
NAKAMURA_CANCER_MICROENVIRONMENT_DN,0.006223487325231,0.541827994826468,44
GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.006295230517719,0.546344503354022,240
WONG_EMBRYONIC_STEM_CELL_CORE,0.006323704414402,0.546344503354022,332
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN,0.006328246651097,0.546344503354022,190
GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,0.006383013041011,0.54922800229505,132
GO_CELL_PROJECTION_ASSEMBLY,0.006397086817723,0.54922800229505,521
GO_MITOTIC_SPINDLE_ORGANIZATION,0.00642363017374,0.549983407748295,116
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP,0.006546987068605,0.559000873841133,167
ZHAN_MULTIPLE_MYELOMA_PR_UP,0.00665607370236,0.566753704205862,44
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,0.006690313500469,0.568108429132991,56
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP,0.006768025903344,0.573137144394099,190
HP_ABNORMAL_REFLEX,0.006819750654031,0.575943737795757,946
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP,0.00691640975022,0.582519575538947,197
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.006951231089548,0.583865735472756,139
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP,0.006993767345454,0.585850878662137,197
GNF2_CENPE,0.007067522462896,0.590433399501364,40
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP,0.007139960272665,0.593138155903165,188
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP,0.007162607926036,0.593138155903165,189
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN,0.007167432928881,0.593138155903165,178
RICKMAN_METASTASIS_UP,0.007176447327344,0.593138155903165,342
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP,0.007226941859228,0.594332871227688,195
GNF2_SMC4L1,0.007242933494113,0.594332871227688,84
WHITFIELD_CELL_CYCLE_G2,0.007264390700761,0.594332871227688,164
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN,0.007267605284742,0.594332871227688,776
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN,0.007312891903081,0.596462556958107,190
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN,0.007334602393556,0.596663166892034,186
GNF2_RRM2,0.007377198507605,0.59855730509088,40
HP_ABNORMALITY_OF_THE_OPTIC_NERVE,0.007402845348763,0.599069944489686,622
CROONQUIST_IL6_DEPRIVATION_DN,0.007431554781632,0.599827106515378,94
PITX1_TARGET_GENES,0.007490601218715,0.6009786421905,323
REACTOME_CILIUM_ASSEMBLY,0.007496775949252,0.6009786421905,187
GO_RIBOSOME_BIOGENESIS,0.007504467756976,0.6009786421905,305
GO_CILIARY_BASAL_BODY,0.007530176145929,0.6009786421905,135
HP_ABNORMAL_INVOLUNTARY_EYE_MOVEMENTS,0.007542772530558,0.6009786421905,767
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN,0.007583068733616,0.60242194433985,193
WP_APOPTOSIS_MODULATION_BY_HSP70,0.007599760606468,0.60242194433985,18
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP,0.007663347450177,0.605426113953363,188
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP,0.007694210046231,0.605426113953363,194
GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP,0.007709675171754,0.605426113953363,183
GO_CHROMOSOME_SEPARATION,0.007715793863702,0.605426113953363,84
chr9q34,0.007785283872146,0.60933608164975,206
GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_UP,0.007824881807234,0.610405613344578,173
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN,0.007838337552789,0.610405613344578,193
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP,0.007990430137195,0.620690204692265,198
BENPORATH_PROLIFERATION,0.008092008211068,0.6268310017655,145
CROONQUIST_NRAS_SIGNALING_DN,0.008109931977414,0.6268310017655,70
ZNF10_TARGET_GENES,0.008199969173598,0.631124422429687,715
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP,0.008206205789481,0.631124422429687,190
GO_NUCLEASE_ACTIVITY,0.008447847325526,0.64562786131965,186
RLF_TARGET_GENES,0.00845581253907,0.64562786131965,311
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN,0.008473560300337,0.64562786131965,189
GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_UP,0.008478109942476,0.64562786131965,170
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP,0.008571150557335,0.649789638945491,184
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN,0.008574690660409,0.649789638945491,341
GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP,0.008605722015857,0.650550605267016,187
GSE17721_CTRL_VS_CPG_2H_BMDC_UP,0.00868723780406,0.655114959851654,188
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN,0.008744269289043,0.657567953603099,181
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP,0.00877472779234,0.657567953603099,195
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN,0.008802329446391,0.657567953603099,190
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN,0.008804629952419,0.657567953603099,194
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_DN,0.008892797527204,0.661012444814566,178
GO_VACUOLAR_TRANSPORT,0.008893404836022,0.661012444814566,142
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP,0.008949529969489,0.663592659986451,189
BASAKI_YBX1_TARGETS_UP,0.008999123284551,0.665677391602331,284
GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP,0.009035397514122,0.665713761484916,182
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN,0.009055690683686,0.665713761484916,193
GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP,0.009098402978572,0.665713761484916,176
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN,0.009100556075477,0.665713761484916,192
GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS,0.009107008933007,0.665713761484916,353
GO_MICROTUBULE,0.009171803789479,0.66887267447322,393
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN,0.0092031608696,0.66958396242341,194
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN,0.009259359873391,0.672095081770212,175
WANG_LMO4_TARGETS_UP,0.009338162234738,0.674929819756715,350
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP,0.009341965950688,0.674929819756715,196
CBX5_TARGET_GENES,0.009527980878346,0.686767998473139,645
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP,0.009563325123074,0.687716238664889,189
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP,0.009616203896004,0.689333811955337,1359
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP,0.009630300721968,0.689333811955337,188
ZNF8_TARGET_GENES,0.009738342924371,0.693975779745718,903
GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN,0.009758166739285,0.693975779745718,195
PID_FANCONI_PATHWAY,0.009804319934698,0.693975779745718,46
ZNF618_TARGET_GENES,0.009871483778375,0.693975779745718,1178
HHEX_TARGET_GENES,0.009876910436179,0.693975779745718,882
GO_ORGANIC_ACID_METABOLIC_PROCESS,0.009889282252894,0.693975779745718,966
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP,0.009889341400182,0.693975779745718,193
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,0.009894518682998,0.693975779745718,190
GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN,0.009896666924166,0.693975779745718,187
GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP,0.010010932729146,0.698866227967715,190
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP,0.010049862280125,0.698866227967715,182
MODULE_244,0.010073291719181,0.698866227967715,178
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN,0.010077657967251,0.698866227967715,198
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP,0.010079150929263,0.698866227967715,191
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.010177599758386,0.704117247570148,148
GSE3982_EOSINOPHIL_VS_TH2_DN,0.010214743010845,0.705113017545922,190
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,0.010305786877228,0.709816796606207,689
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN,0.010370835383789,0.712713241430466,196
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM,0.010468558601281,0.715414660873495,1127
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN,0.010476980066305,0.715414660873495,194
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN,0.010479391367251,0.715414660873495,192
MODULE_403,0.01052539576436,0.716976079825447,45
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP,0.010575501765177,0.718030294853697,177
RFX7_TARGET_GENES,0.010587205418731,0.718030294853697,466
GO_PHOSPHOLIPID_METABOLIC_PROCESS,0.010643636144321,0.718770746063622,390
NR1I2_TARGET_GENES,0.010644504499039,0.718770746063622,313
STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN,0.010672920871205,0.719122846700252,39
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP,0.01075802669775,0.723058120375295,186
MARSON_BOUND_BY_FOXP3_UNSTIMULATED,0.010777984500658,0.723058120375295,1079
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN,0.010827107496129,0.724784815842354,191
GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP,0.010901989675158,0.728224715499699,191
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN,0.011024411735588,0.733974217573624,185
REACTOME_PROTEIN_LOCALIZATION,0.011067647373942,0.733974217573624,156
HP_ABNORMALITY_OF_ACID_BASE_HOMEOSTASIS,0.01109923422574,0.733974217573624,321
GO_INTRACILIARY_TRANSPORT_PARTICLE,0.011119004651607,0.733974217573624,26
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN,0.011123126358997,0.733974217573624,189
ZNF391_TARGET_GENES,0.011130150424586,0.733974217573624,859
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP,0.01121635258506,0.73407150406741,192
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN,0.011225932245159,0.73407150406741,188
KANG_DOXORUBICIN_RESISTANCE_UP,0.011231859015202,0.73407150406741,54
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP,0.011275551219618,0.73407150406741,193
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_DN,0.01127622650377,0.73407150406741,185
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_UP,0.011289413680351,0.73407150406741,172
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP,0.011297415868883,0.73407150406741,188
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.011323777664781,0.734245114941872,967
GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_DN,0.011369168148273,0.73564926427471,189
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN,0.011535656446681,0.744866949809223,190
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP,0.011589922761178,0.746335100130009,195
FARMER_BREAST_CANCER_CLUSTER_2,0.011613390202903,0.746335100130009,33
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP,0.011645504140517,0.746335100130009,84
GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,0.011675509852087,0.746335100130009,102
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP,0.011678793429795,0.746335100130009,193
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP,0.011762808666663,0.7499759604151,185
GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP,0.011784161215789,0.7499759604151,175
MARSON_BOUND_BY_FOXP3_STIMULATED,0.011955855850259,0.756374299210954,881
REACTOME_CELL_CYCLE_CHECKPOINTS,0.011958239164725,0.756374299210954,280
GO_CHROMOSOME_TELOMERIC_REGION,0.011985382419274,0.756374299210954,147
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN,0.012029344862586,0.756374299210954,190
GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_DN,0.012048788140789,0.756374299210954,183
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN,0.012051154957745,0.756374299210954,181
KEGG_FATTY_ACID_METABOLISM,0.012055523772673,0.756374299210954,34
ZHONG_PFC_C8_ORG_PROLIFERATING,0.012124768231631,0.75822472271303,61
ISHIDA_E2F_TARGETS,0.012133944068712,0.75822472271303,52
ZSCAN2_TARGET_GENES,0.012236495870284,0.76309447284422,761
GSE27786_CD8_TCELL_VS_NEUTROPHIL_UP,0.012264215013725,0.763287309508813,193
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP,0.012360647638607,0.76774732046287,179
PCGF1_TARGET_GENES,0.012590426710582,0.780455370935547,508
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP,0.012741522320986,0.788244995642016,894
GO_NUCLEAR_ENVELOPE,0.012804674701752,0.78851093902266,424
DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP,0.012826873461064,0.78851093902266,219
MIR4501,0.012833303812815,0.78851093902266,61
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL,0.012848426623899,0.78851093902266,277
GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING,0.012913717866787,0.78851093902266,74
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN,0.012918283097702,0.78851093902266,184
ODONNELL_TFRC_TARGETS_DN,0.012923906466526,0.78851093902266,119
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN,0.012972684671975,0.789667739290033,195
GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATEDIN_DC_DN,0.013013654252048,0.789667739290033,180
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN,0.013060717060948,0.789667739290033,191
GO_MICROBODY,0.01308005653832,0.789667739290033,120
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_UP,0.013095709497897,0.789667739290033,191
GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.013136989648581,0.789667739290033,182
TANG_SENESCENCE_TP53_TARGETS_DN,0.013140272345314,0.789667739290033,50
GSE3982_CTRL_VS_LPS_4H_MAC_UP,0.013171060003976,0.789667739290033,184
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN,0.013172169491287,0.789667739290033,172
ZHONG_PFC_MAJOR_TYPES_NPCS,0.013211649671391,0.790505540376654,136
HP_HYPERTONIA,0.013239104677915,0.790621985331977,803
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN,0.01338149997191,0.796061169481054,191
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP,0.013382170061269,0.796061169481054,181
TASOR_TARGET_GENES,0.013440038142183,0.796061169481054,264
KONG_E2F3_TARGETS,0.013447420336886,0.796061169481054,94
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN,0.013458606595085,0.796061169481054,175
HP_ABNORMAL_LIVER_MORPHOLOGY,0.013508246205124,0.797475395964946,656
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP,0.013569871600561,0.799590495033837,178
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN,0.013653706677987,0.802332770013731,185
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN,0.013690797658136,0.802332770013731,196
GO_LIPID_BIOSYNTHETIC_PROCESS,0.013700054745582,0.802332770013731,601
GO_ENDONUCLEASE_ACTIVITY,0.013719957672688,0.802332770013731,106
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_DN,0.013758584323772,0.803076388947219,186
PUJANA_XPRSS_INT_NETWORK,0.0138502997759,0.805404002450754,166
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP,0.013861081332939,0.805404002450754,191
GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_UP,0.013896333480538,0.805404002450754,158
DOUGLAS_BMI1_TARGETS_DN,0.013902405023913,0.805404002450754,299
GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP,0.013942848726947,0.806240025080239,190
GO_CENTRIOLE,0.01409262570951,0.811567104779234,134
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP,0.014103992755491,0.811567104779234,188
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_UP,0.014113527440021,0.811567104779234,166
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP,0.01422350061647,0.813385027914433,194
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN,0.014238676500278,0.813385027914433,197
REACTOME_MITOCHONDRIAL_TRANSLATION,0.014280890672859,0.813385027914433,96
GSE2706_UNSTIM_VS_2H_R848_DC_UP,0.014291075579755,0.813385027914433,174
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN,0.014299202821041,0.813385027914433,175
GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP,0.01430260180078,0.813385027914433,181
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN,0.014399412260977,0.81739081248484,163
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_DN,0.014430005087308,0.817629940906825,172
SNAI1_TARGET_GENES,0.014488952791088,0.819471902932436,448
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN,0.014515519567155,0.819479077348627,174
GO_MITOCHONDRIAL_PROTEIN_COMPLEX,0.014587729005461,0.820680082984818,260
GSE40225_WT_VS_RIP_B7X_DIABETIC_MOUSE_PANCREATIC_CD8_TCELL_DN,0.014589750458948,0.820680082984818,194
HAY_BONE_MARROW_PRO_B,0.01466555638154,0.823449736393915,296
GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP,0.014735351673691,0.825872495071206,188
GNF2_RFC4,0.014808621894596,0.827308101079139,60
GSE17721_CTRL_VS_CPG_0.5H_BMDC_UP,0.014853964560939,0.827308101079139,185
GNF2_ESPL1,0.014860856632915,0.827308101079139,35
GO_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY,0.014867736087665,0.827308101079139,150
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP,0.014996388430947,0.832264358637203,193
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,0.01501051095303,0.832264358637203,230
GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,0.015077818551219,0.834503407457998,119
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.015157335095524,0.835660599700031,120
GO_DNA_RECOMBINATION,0.015205172008765,0.835660599700031,248
GO_CELL_CYCLE_DNA_REPLICATION,0.015226945130137,0.835660599700031,62
MISSIAGLIA_REGULATED_BY_METHYLATION_DN,0.01525789647311,0.835660599700031,120
HP_DECREASED_HEAD_CIRCUMFERENCE,0.015281553881256,0.835660599700031,950
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN,0.015334417046108,0.835660599700031,184
GSE27786_LSK_VS_BCELL_UP,0.015337363422742,0.835660599700031,187
GO_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION,0.015345656230675,0.835660599700031,30
ZBTB12_TARGET_GENES,0.015348348648397,0.835660599700031,1169
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP,0.015405825492094,0.835660599700031,183
GNF2_H2AFX,0.015434754074412,0.835660599700031,31
GSE14308_INDUCED_VS_NATURAL_TREG_UP,0.015444118755043,0.835660599700031,181
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP,0.015449232871785,0.835660599700031,183
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN,0.015513442607921,0.837671847020731,155
GSE27786_LSK_VS_MONO_MAC_UP,0.01554160377241,0.837732986647079,191
GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_UP,0.015605403308729,0.839711580122839,180
RORA_TARGET_GENES,0.015647054263809,0.84049358726604,242
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN,0.015720967355725,0.841026464050279,187
GSE3982_MAST_CELL_VS_TH2_DN,0.01573418531918,0.841026464050279,177
